,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,92,93,101,104,110
2023-10-23 18:00:00,"['rest', 6]","['salanova', -2]","['rest', 6]","['rest', 2]","['rest', 2]","['rest', 2]","['rest', 2]","['sior1', -3]","['sior1', -3]","['inactive', 30]","['rest', 2]","['rest', 0]","['inactive', 0]","['sior', -2]","['lalik', -2]","['rest', 26]","['rest', 26]","['rest', inf]","['salanova', -2]","['rest', 30]","['inactive', 10]","['salanova', -2]","['rest', 6]","['inactive', 24]","['rest', 26]","['rest', 26]","['rest', 30]","['inactive', 26]","['rest', 26]","['rest', 14]","['rest', 30]","['rest', 30]","['rest', 30]","['rest', 22]","['rest', 19]","['rest', 22]","['rest', 24]","['rest', 22]","['rest', 22]","['rest', inf]","['rest', 22]","['inactive', 22]","['rest', 6]","['lalik', -2]","['inactive', 22]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 18]","['salanova', -2]","['rest', 21]","['rest', 2]","['rest', 21]","['rest', 14]","['rest', 2]","['rest', 18]","['rest', 18]","['sior', -2]","['rest', 18]","['rest', 14]","['rest', 19]","['inactive', 14]","['rest', 14]","['rest', 10]","['inactive', 14]","['rest', 19]","['rest', 10]","['rest', 14]","['rest', 14]","['rest', 10]","['rest', 14]","['rest', 10]","['rest', 6]","['sior1', -3]","['rest', 10]","['rest', 10]","['rest', 0]","['rest', 6]","['rest', 6]","['inactive', 10]","['inactive', 34]","['inactive', 6]","['rest', 6]","['rest', 42]","['rest', inf]","['rest', 6]","['lalik', -2]","['sior', -2]","['rest', 6]","['rest', 2]","['lalik', -2]","['rest', inf]"
2023-10-23 19:00:00,"['rest', 7]","['salanova', -1]","['rest', 7]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', 3]","['sior1', -2]","['sior1', -2]","['rest', 31]","['rest', 3]","['rest', 1]","['rest', 1]","['sior', -1]","['lalik', -1]","['rest', 27]","['rest', 27]","['rest', inf]","['salanova', -1]","['rest', 31]","['rest', 11]","['salanova', -1]","['rest', 7]","['rest', 25]","['rest', 27]","['rest', 27]","['rest', 31]","['rest', 27]","['rest', 27]","['rest', 15]","['rest', 31]","['rest', 31]","['rest', 31]","['rest', 23]","['rest', 20]","['rest', 23]","['rest', 25]","['inactive', 23]","['rest', 23]","['rest', inf]","['rest', 23]","['rest', 23]","['rest', 7]","['lalik', -1]","['rest', 23]","['rest', 23]","['rest', 19]","['rest', 19]","['rest', 19]","['salanova', -1]","['rest', 22]","['rest', 3]","['rest', 22]","['rest', 15]","['rest', 3]","['rest', 19]","['rest', 19]","['sior', -1]","['rest', 19]","['rest', 15]","['rest', 20]","['rest', 15]","['rest', 15]","['rest', 11]","['rest', 15]","['inactive', 20]","['rest', 11]","['rest', 15]","['rest', 15]","['rest', 11]","['rest', 15]","['rest', 11]","['inactive', 7]","['sior1', -2]","['rest', 11]","['rest', 11]","['rest', 1]","['rest', 7]","['rest', 7]","['rest', 11]","['rest', 35]","['rest', 7]","['rest', 7]","['rest', 43]","['rest', inf]","['rest', 7]","['lalik', -1]","['sior', -1]","['rest', 7]","['rest', 3]","['lalik', -1]","['rest', inf]"
2023-10-23 20:00:00,"['sior', -8]","['rest', 0]","['rest', 8]","['inactive', 4]","['rest', 4]","['rest', 4]","['rest', 4]","['sior1', -1]","['sior1', -1]","['inactive', 32]","['rest', 4]","['rest', 2]","['rest', 2]","['rest', 0]","['rest', 0]","['rest', 28]","['inactive', 28]","['rest', inf]","['rest', 0]","['lalik', -4]","['salanova', -4]","['rest', 0]","['maazar', -3]","['rest', 26]","['salanova', -4]","['rest', 28]","['lalik', -4]","['rest', 28]","['rest', 28]","['rest', 16]","['salanova', -4]","['salanova', -4]","['maazar', -3]","['rest', 24]","['rest', 21]","['sior', -8]","['sior', -8]","['rest', 24]","['rest', 24]","['rest', inf]","['inactive', 24]","['rest', 24]","['rest', 8]","['rest', 0]","['inactive', 24]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 0]","['rest', 23]","['rest', 4]","['rest', 23]","['rest', 16]","['rest', 4]","['inactive', 20]","['rest', 20]","['inactive', 0]","['rest', 20]","['rest', 16]","['rest', 21]","['rest', 16]","['rest', 16]","['rest', 12]","['rest', 16]","['rest', 21]","['inactive', 12]","['lalik', -4]","['rest', 16]","['rest', 12]","['rest', 16]","['rest', 12]","['rest', 8]","['sior1', -1]","['rest', 12]","['rest', 12]","['inactive', 2]","['rest', 8]","['rest', 8]","['rest', 12]","['lalik', -4]","['rest', 8]","['rest', 8]","['maazar', -3]","['rest', inf]","['rest', 8]","['rest', 0]","['rest', 0]","['rest', 8]","['rest', 4]","['inactive', 0]","['rest', inf]"
2023-10-23 21:00:00,"['sior', -7]","['rest', 1]","['rest', 9]","['rest', 5]","['inactive', 5]","['rest', 5]","['rest', 5]","['rest', 0]","['rest', 0]","['rest', 33]","['rest', 5]","['rest', 3]","['rest', 3]","['rest', 1]","['rest', 1]","['rest', 29]","['rest', 29]","['rest', inf]","['rest', 1]","['lalik', -3]","['salanova', -3]","['rest', 1]","['maazar', -2]","['inactive', 27]","['salanova', -3]","['rest', 29]","['lalik', -3]","['rest', 29]","['rest', 29]","['rest', 17]","['salanova', -3]","['salanova', -3]","['maazar', -2]","['rest', 25]","['rest', 22]","['sior', -7]","['sior', -7]","['inactive', 25]","['rest', 25]","['rest', inf]","['rest', 25]","['rest', 25]","['rest', 9]","['rest', 1]","['rest', 25]","['inactive', 25]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', 1]","['rest', 24]","['rest', 5]","['rest', 24]","['rest', 17]","['rest', 5]","['rest', 21]","['rest', 21]","['rest', 1]","['rest', 21]","['rest', 17]","['rest', 22]","['rest', 17]","['inactive', 17]","['rest', 13]","['rest', 17]","['rest', 22]","['rest', 13]","['lalik', -3]","['rest', 17]","['rest', 13]","['rest', 17]","['rest', 13]","['rest', 9]","['rest', 0]","['inactive', 13]","['rest', 13]","['rest', 3]","['rest', 9]","['inactive', 9]","['inactive', 13]","['lalik', -3]","['inactive', 9]","['rest', 9]","['maazar', -2]","['rest', inf]","['rest', 9]","['rest', 1]","['rest', 1]","['rest', 9]","['inactive', 5]","['rest', 1]","['rest', inf]"
2023-10-23 22:00:00,"['sior', -6]","['rest', 2]","['rest', 10]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 1]","['rest', 1]","['rest', 34]","['rest', 6]","['rest', 4]","['rest', 4]","['rest', 2]","['rest', 2]","['inactive', 30]","['rest', 30]","['rest', inf]","['rest', 2]","['lalik', -2]","['salanova', -2]","['rest', 2]","['maazar', -1]","['rest', 28]","['salanova', -2]","['rest', 30]","['lalik', -2]","['rest', 30]","['rest', 30]","['rest', 18]","['salanova', -2]","['salanova', -2]","['inactive', -1]","['rest', 26]","['rest', 23]","['sior', -6]","['sior', -6]","['rest', 26]","['rest', 26]","['rest', inf]","['rest', 26]","['rest', 26]","['rest', 10]","['rest', 2]","['rest', 26]","['rest', 26]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 2]","['rest', 25]","['rest', 6]","['rest', 25]","['rest', 18]","['rest', 6]","['rest', 22]","['rest', 22]","['rest', 2]","['rest', 22]","['rest', 18]","['rest', 23]","['inactive', 18]","['rest', 18]","['inactive', 14]","['rest', 18]","['rest', 23]","['rest', 14]","['lalik', -2]","['rest', 18]","['rest', 14]","['rest', 18]","['rest', 14]","['rest', 10]","['rest', 1]","['rest', 14]","['rest', 14]","['rest', 4]","['inactive', 10]","['rest', 10]","['rest', 14]","['lalik', -2]","['rest', 10]","['rest', 10]","['inactive', -1]","['rest', inf]","['rest', 10]","['rest', 2]","['rest', 2]","['rest', 10]","['rest', 6]","['inactive', 2]","['rest', inf]"
2023-10-23 23:00:00,"['sior', -5]","['rest', 3]","['inactive', 11]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 2]","['rest', 2]","['rest', 35]","['rest', 7]","['rest', 5]","['rest', 5]","['rest', 3]","['rest', 3]","['rest', 31]","['rest', 31]","['inactive', inf]","['rest', 3]","['lalik', -1]","['salanova', -1]","['rest', 3]","['rest', 0]","['rest', 29]","['inactive', -1]","['inactive', 31]","['lalik', -1]","['rest', 31]","['rest', 31]","['rest', 19]","['salanova', -1]","['salanova', -1]","['rest', 0]","['rest', 27]","['rest', 24]","['sior', -5]","['sior', -5]","['inactive', 27]","['inactive', 27]","['rest', inf]","['rest', 27]","['rest', 27]","['rest', 11]","['inactive', 3]","['rest', 27]","['rest', 27]","['rest', 23]","['rest', 23]","['inactive', 23]","['rest', 3]","['rest', 26]","['rest', 7]","['rest', 26]","['rest', 19]","['rest', 7]","['rest', 23]","['rest', 23]","['rest', 3]","['inactive', 23]","['rest', 19]","['rest', 24]","['rest', 19]","['inactive', 19]","['rest', 15]","['rest', 19]","['rest', 24]","['rest', 15]","['lalik', -1]","['rest', 19]","['rest', 15]","['rest', 19]","['rest', 15]","['rest', 11]","['rest', 2]","['rest', 15]","['rest', 15]","['rest', 5]","['rest', 11]","['inactive', 11]","['rest', 15]","['lalik', -1]","['rest', 11]","['rest', 11]","['rest', 0]","['inactive', inf]","['rest', 11]","['rest', 3]","['rest', 3]","['rest', 11]","['rest', 7]","['rest', 3]","['rest', inf]"
2023-10-24 00:00:00,"['sior', -4]","['rest', 4]","['rest', 12]","['rest', 8]","['rest', 8]","['rest', 8]","['rest', 8]","['inactive', 3]","['rest', 3]","['lalik', -4]","['inactive', 8]","['inactive', 6]","['rest', 6]","['rest', 4]","['rest', 4]","['rest', 32]","['lalik', -4]","['rest', inf]","['rest', 4]","['rest', 0]","['rest', 0]","['inactive', 4]","['rest', 1]","['lalik', -4]","['rest', 0]","['rest', 32]","['rest', 0]","['rest', 32]","['inactive', 32]","['rest', 20]","['rest', 0]","['rest', 0]","['rest', 1]","['inactive', 28]","['rest', 25]","['sior', -4]","['sior', -4]","['salanova', -4]","['salanova', -4]","['rest', inf]","['salanova', -4]","['rest', 28]","['rest', 12]","['rest', 4]","['inactive', 28]","['rest', 28]","['rest', 24]","['rest', 24]","['rest', 24]","['rest', 4]","['rest', 27]","['rest', 8]","['rest', 27]","['rest', 20]","['rest', 8]","['rest', 24]","['rest', 24]","['rest', 4]","['rest', 24]","['rest', 20]","['rest', 25]","['rest', 20]","['rest', 20]","['inactive', 16]","['rest', 20]","['rest', 25]","['rest', 16]","['rest', 0]","['rest', 20]","['rest', 16]","['rest', 20]","['rest', 16]","['rest', 12]","['rest', 3]","['rest', 16]","['rest', 16]","['rest', 6]","['rest', 12]","['salanova', -4]","['lalik', -4]","['rest', 0]","['rest', 12]","['rest', 12]","['rest', 1]","['rest', inf]","['rest', 12]","['rest', 4]","['rest', 4]","['rest', 12]","['inactive', 8]","['rest', 4]","['rest', inf]"
2023-10-24 01:00:00,"['sior', -3]","['rest', 5]","['rest', 13]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 4]","['rest', 4]","['lalik', -3]","['rest', 9]","['rest', 7]","['rest', 7]","['rest', 5]","['rest', 5]","['inactive', 33]","['lalik', -3]","['rest', inf]","['rest', 5]","['rest', 1]","['rest', 1]","['inactive', 5]","['inactive', 2]","['lalik', -3]","['rest', 1]","['rest', 33]","['rest', 1]","['inactive', 33]","['rest', 33]","['rest', 21]","['rest', 1]","['rest', 1]","['inactive', 2]","['rest', 29]","['rest', 26]","['sior', -3]","['sior', -3]","['salanova', -3]","['salanova', -3]","['rest', inf]","['salanova', -3]","['rest', 29]","['inactive', 13]","['rest', 5]","['rest', 29]","['rest', 29]","['inactive', 25]","['rest', 25]","['inactive', 25]","['rest', 5]","['inactive', 28]","['rest', 9]","['rest', 28]","['rest', 21]","['rest', 9]","['rest', 25]","['rest', 25]","['rest', 5]","['rest', 25]","['rest', 21]","['rest', 26]","['rest', 21]","['rest', 21]","['rest', 17]","['rest', 21]","['rest', 26]","['rest', 17]","['rest', 1]","['rest', 21]","['inactive', 17]","['rest', 21]","['rest', 17]","['rest', 13]","['rest', 4]","['rest', 17]","['inactive', 17]","['rest', 7]","['rest', 13]","['salanova', -3]","['lalik', -3]","['rest', 1]","['rest', 13]","['rest', 13]","['rest', 2]","['rest', inf]","['rest', 13]","['inactive', 5]","['rest', 5]","['rest', 13]","['rest', 9]","['rest', 5]","['rest', inf]"
2023-10-24 02:00:00,"['sior', -2]","['rest', 6]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', 5]","['rest', 5]","['lalik', -2]","['rest', 10]","['rest', 8]","['rest', 8]","['rest', 6]","['rest', 6]","['rest', 34]","['lalik', -2]","['rest', inf]","['rest', 6]","['inactive', 2]","['rest', 2]","['rest', 6]","['rest', 3]","['lalik', -2]","['rest', 2]","['inactive', 34]","['rest', 2]","['rest', 34]","['inactive', 34]","['rest', 22]","['inactive', 2]","['inactive', 2]","['rest', 3]","['rest', 30]","['rest', 27]","['sior', -2]","['sior', -2]","['salanova', -2]","['salanova', -2]","['rest', inf]","['salanova', -2]","['rest', 30]","['inactive', 14]","['rest', 6]","['rest', 30]","['inactive', 30]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 6]","['rest', 29]","['rest', 10]","['inactive', 29]","['rest', 22]","['rest', 10]","['rest', 26]","['rest', 26]","['rest', 6]","['inactive', 26]","['rest', 22]","['rest', 27]","['inactive', 22]","['inactive', 22]","['rest', 18]","['rest', 22]","['rest', 27]","['rest', 18]","['rest', 2]","['rest', 22]","['rest', 18]","['rest', 22]","['rest', 18]","['rest', 14]","['rest', 5]","['inactive', 18]","['rest', 18]","['rest', 8]","['rest', 14]","['salanova', -2]","['lalik', -2]","['rest', 2]","['rest', 14]","['rest', 14]","['rest', 3]","['rest', inf]","['rest', 14]","['rest', 6]","['rest', 6]","['rest', 14]","['rest', 10]","['rest', 6]","['rest', inf]"
2023-10-24 03:00:00,"['sior', -1]","['rest', 7]","['rest', 15]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 11]","['inactive', 6]","['rest', 6]","['lalik', -1]","['rest', 11]","['rest', 9]","['rest', 9]","['rest', 7]","['rest', 7]","['rest', 35]","['lalik', -1]","['rest', inf]","['rest', 7]","['rest', 3]","['rest', 3]","['rest', 7]","['rest', 4]","['lalik', -1]","['inactive', 3]","['rest', 35]","['rest', 3]","['rest', 35]","['rest', 35]","['rest', 23]","['rest', 3]","['rest', 3]","['rest', 4]","['rest', 31]","['rest', 28]","['sior', -1]","['sior', -1]","['salanova', -1]","['salanova', -1]","['rest', inf]","['salanova', -1]","['inactive', 31]","['rest', 15]","['rest', 7]","['rest', 31]","['rest', 31]","['rest', 27]","['rest', 27]","['rest', 27]","['rest', 7]","['rest', 30]","['rest', 11]","['rest', 30]","['rest', 23]","['rest', 11]","['rest', 27]","['rest', 27]","['rest', 7]","['rest', 27]","['rest', 23]","['rest', 28]","['rest', 23]","['rest', 23]","['inactive', 19]","['rest', 23]","['rest', 28]","['rest', 19]","['rest', 3]","['rest', 23]","['inactive', 19]","['rest', 23]","['rest', 19]","['rest', 15]","['rest', 6]","['rest', 19]","['inactive', 19]","['rest', 9]","['rest', 15]","['salanova', -1]","['lalik', -1]","['rest', 3]","['rest', 15]","['rest', 15]","['rest', 4]","['rest', inf]","['inactive', 15]","['rest', 7]","['inactive', 7]","['rest', 15]","['inactive', 11]","['rest', 7]","['rest', inf]"
2023-10-24 04:00:00,"['rest', 0]","['rest', 8]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 7]","['rest', 7]","['inactive', 0]","['rest', 12]","['salanova', -4]","['rest', 10]","['rest', 8]","['rest', 8]","['lalik', -4]","['rest', 0]","['rest', inf]","['rest', 8]","['inactive', 4]","['rest', 4]","['rest', 8]","['inactive', 5]","['rest', 0]","['rest', 4]","['lalik', -4]","['rest', 4]","['lalik', -4]","['salanova', -4]","['rest', 24]","['rest', 4]","['rest', 4]","['rest', 5]","['inactive', 32]","['rest', 29]","['rest', 0]","['inactive', 0]","['rest', 0]","['rest', 0]","['rest', inf]","['rest', 0]","['salanova', -4]","['rest', 16]","['sior', -8]","['rest', 32]","['salanova', -4]","['rest', 28]","['rest', 28]","['rest', 28]","['rest', 8]","['sior', -8]","['rest', 12]","['sior', -8]","['rest', 24]","['lalik', -4]","['rest', 28]","['inactive', 28]","['rest', 8]","['rest', 28]","['rest', 24]","['rest', 29]","['rest', 24]","['rest', 24]","['rest', 20]","['rest', 24]","['rest', 29]","['rest', 20]","['rest', 4]","['rest', 24]","['rest', 20]","['rest', 24]","['rest', 20]","['rest', 16]","['rest', 7]","['rest', 20]","['rest', 20]","['rest', 10]","['rest', 16]","['rest', 0]","['rest', 0]","['rest', 4]","['rest', 16]","['rest', 16]","['rest', 5]","['rest', inf]","['inactive', 16]","['rest', 8]","['rest', 8]","['rest', 16]","['rest', 12]","['rest', 8]","['rest', inf]"
2023-10-24 05:00:00,"['rest', 1]","['rest', 9]","['rest', 17]","['inactive', 13]","['rest', 13]","['rest', 13]","['rest', 13]","['inactive', 8]","['rest', 8]","['rest', 1]","['rest', 13]","['salanova', -3]","['rest', 11]","['rest', 9]","['rest', 9]","['lalik', -3]","['rest', 1]","['rest', inf]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 9]","['inactive', 6]","['rest', 1]","['inactive', 5]","['lalik', -3]","['rest', 5]","['lalik', -3]","['salanova', -3]","['inactive', 25]","['rest', 5]","['rest', 5]","['rest', 6]","['rest', 33]","['rest', 30]","['rest', 1]","['rest', 1]","['rest', 1]","['inactive', 1]","['rest', inf]","['rest', 1]","['salanova', -3]","['rest', 17]","['sior', -7]","['inactive', 33]","['salanova', -3]","['rest', 29]","['rest', 29]","['rest', 29]","['inactive', 9]","['sior', -7]","['rest', 13]","['sior', -7]","['rest', 25]","['lalik', -3]","['rest', 29]","['rest', 29]","['inactive', 9]","['rest', 29]","['rest', 25]","['rest', 30]","['rest', 25]","['rest', 25]","['rest', 21]","['rest', 25]","['inactive', 30]","['rest', 21]","['rest', 5]","['rest', 25]","['rest', 21]","['rest', 25]","['rest', 21]","['rest', 17]","['rest', 8]","['rest', 21]","['rest', 21]","['inactive', 11]","['rest', 17]","['rest', 1]","['rest', 1]","['rest', 5]","['rest', 17]","['rest', 17]","['rest', 6]","['rest', inf]","['rest', 17]","['inactive', 9]","['rest', 9]","['rest', 17]","['rest', 13]","['rest', 9]","['rest', inf]"
2023-10-24 06:00:00,"['inactive', 2]","['rest', 10]","['inactive', 18]","['rest', 14]","['inactive', 14]","['rest', 14]","['rest', 14]","['rest', 9]","['rest', 9]","['rest', 2]","['rest', 14]","['salanova', -2]","['rest', 12]","['rest', 10]","['rest', 10]","['lalik', -2]","['rest', 2]","['rest', inf]","['rest', 10]","['rest', 6]","['rest', 6]","['rest', 10]","['rest', 7]","['rest', 2]","['rest', 6]","['lalik', -2]","['rest', 6]","['lalik', -2]","['salanova', -2]","['rest', 26]","['rest', 6]","['rest', 6]","['rest', 7]","['rest', 34]","['rest', 31]","['rest', 2]","['rest', 2]","['rest', 2]","['rest', 2]","['inactive', inf]","['rest', 2]","['salanova', -2]","['inactive', 18]","['sior', -6]","['rest', 34]","['salanova', -2]","['rest', 30]","['rest', 30]","['rest', 30]","['rest', 10]","['sior', -6]","['inactive', 14]","['sior', -6]","['rest', 26]","['lalik', -2]","['rest', 30]","['rest', 30]","['rest', 10]","['inactive', 30]","['rest', 26]","['rest', 31]","['rest', 26]","['rest', 26]","['rest', 22]","['rest', 26]","['rest', 31]","['rest', 22]","['rest', 6]","['rest', 26]","['rest', 22]","['rest', 26]","['rest', 22]","['rest', 18]","['rest', 9]","['rest', 22]","['inactive', 22]","['rest', 12]","['rest', 18]","['rest', 2]","['rest', 2]","['rest', 6]","['rest', 18]","['rest', 18]","['rest', 7]","['rest', inf]","['rest', 18]","['inactive', 10]","['rest', 10]","['rest', 18]","['rest', 14]","['rest', 10]","['inactive', inf]"
2023-10-24 07:00:00,"['rest', 3]","['rest', 11]","['rest', 19]","['rest', 15]","['rest', 15]","['rest', 15]","['rest', 15]","['rest', 10]","['rest', 10]","['rest', 3]","['rest', 15]","['salanova', -1]","['rest', 13]","['rest', 11]","['rest', 11]","['lalik', -1]","['rest', 3]","['rest', inf]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 11]","['rest', 8]","['rest', 3]","['rest', 7]","['lalik', -1]","['rest', 7]","['inactive', -1]","['salanova', -1]","['rest', 27]","['rest', 7]","['rest', 7]","['rest', 8]","['rest', 35]","['rest', 32]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', inf]","['rest', 3]","['salanova', -1]","['inactive', 19]","['sior', -5]","['rest', 35]","['salanova', -1]","['rest', 31]","['rest', 31]","['rest', 31]","['rest', 11]","['sior', -5]","['rest', 15]","['sior', -5]","['rest', 27]","['lalik', -1]","['rest', 31]","['rest', 31]","['rest', 11]","['rest', 31]","['rest', 27]","['rest', 32]","['rest', 27]","['rest', 27]","['rest', 23]","['inactive', 27]","['rest', 32]","['rest', 23]","['rest', 7]","['rest', 27]","['inactive', 23]","['rest', 27]","['rest', 23]","['rest', 19]","['rest', 10]","['rest', 23]","['rest', 23]","['rest', 13]","['rest', 19]","['inactive', 3]","['rest', 3]","['rest', 7]","['rest', 19]","['rest', 19]","['inactive', 8]","['rest', inf]","['rest', 19]","['inactive', 11]","['inactive', 11]","['rest', 19]","['rest', 15]","['rest', 11]","['rest', inf]"
2023-10-24 08:00:00,"['rest', 4]","['rest', 12]","['rest', 20]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', 11]","['inactive', 11]","['rest', 4]","['rest', 16]","['rest', 0]","['rest', 14]","['rest', 12]","['inactive', 12]","['rest', 0]","['inactive', 4]","['rest', inf]","['rest', 12]","['rest', 8]","['rest', 8]","['rest', 12]","['rest', 9]","['rest', 4]","['inactive', 8]","['rest', 0]","['rest', 8]","['rest', 0]","['rest', 0]","['rest', 28]","['rest', 8]","['rest', 8]","['rest', 9]","['inactive', 36]","['lalik', -4]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', inf]","['inactive', 4]","['rest', 0]","['rest', 20]","['sior', -4]","['inactive', 36]","['rest', 0]","['lalik', -4]","['inactive', 32]","['salanova', -4]","['inactive', 12]","['sior', -4]","['inactive', 16]","['sior', -4]","['rest', 28]","['rest', 0]","['salanova', -4]","['salanova', -4]","['lalik', -4]","['rest', 32]","['rest', 28]","['inactive', 33]","['rest', 28]","['rest', 28]","['rest', 24]","['rest', 28]","['lalik', -4]","['rest', 24]","['rest', 8]","['rest', 28]","['inactive', 24]","['rest', 28]","['rest', 24]","['rest', 20]","['salanova', -4]","['rest', 24]","['rest', 24]","['rest', 14]","['rest', 20]","['rest', 4]","['rest', 4]","['rest', 8]","['rest', 20]","['rest', 20]","['rest', 9]","['rest', inf]","['rest', 20]","['rest', 12]","['rest', 12]","['rest', 20]","['rest', 16]","['rest', 12]","['rest', inf]"
2023-10-24 09:00:00,"['rest', 5]","['rest', 13]","['rest', 21]","['rest', 17]","['rest', 17]","['rest', 17]","['inactive', 17]","['rest', 12]","['rest', 12]","['rest', 5]","['rest', 17]","['rest', 1]","['rest', 15]","['inactive', 13]","['rest', 13]","['rest', 1]","['inactive', 5]","['inactive', inf]","['rest', 13]","['inactive', 9]","['rest', 9]","['rest', 13]","['rest', 10]","['rest', 5]","['rest', 9]","['inactive', 1]","['rest', 9]","['rest', 1]","['rest', 1]","['rest', 29]","['rest', 9]","['rest', 9]","['rest', 10]","['inactive', 37]","['lalik', -3]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', inf]","['rest', 5]","['rest', 1]","['rest', 21]","['sior', -3]","['rest', 37]","['rest', 1]","['lalik', -3]","['rest', 33]","['salanova', -3]","['rest', 13]","['sior', -3]","['rest', 17]","['sior', -3]","['inactive', 29]","['inactive', 1]","['salanova', -3]","['salanova', -3]","['lalik', -3]","['rest', 33]","['rest', 29]","['rest', 34]","['rest', 29]","['rest', 29]","['rest', 25]","['inactive', 29]","['lalik', -3]","['rest', 25]","['rest', 9]","['rest', 29]","['inactive', 25]","['rest', 29]","['inactive', 25]","['rest', 21]","['salanova', -3]","['rest', 25]","['rest', 25]","['rest', 15]","['rest', 21]","['rest', 5]","['rest', 5]","['rest', 9]","['rest', 21]","['rest', 21]","['rest', 10]","['rest', inf]","['rest', 21]","['rest', 13]","['rest', 13]","['rest', 21]","['rest', 17]","['rest', 13]","['rest', inf]"
2023-10-24 10:00:00,"['rest', 6]","['rest', 14]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 13]","['rest', 13]","['rest', 6]","['rest', 18]","['rest', 2]","['rest', 16]","['rest', 14]","['rest', 14]","['rest', 2]","['rest', 6]","['rest', inf]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 14]","['rest', 11]","['rest', 6]","['inactive', 10]","['rest', 2]","['rest', 10]","['rest', 2]","['rest', 2]","['rest', 30]","['inactive', 10]","['rest', 10]","['rest', 11]","['rest', 38]","['lalik', -2]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', inf]","['inactive', 6]","['inactive', 2]","['rest', 22]","['sior', -2]","['rest', 38]","['rest', 2]","['lalik', -2]","['rest', 34]","['salanova', -2]","['rest', 14]","['sior', -2]","['rest', 18]","['sior', -2]","['rest', 30]","['inactive', 2]","['salanova', -2]","['salanova', -2]","['lalik', -2]","['rest', 34]","['rest', 30]","['inactive', 35]","['rest', 30]","['rest', 30]","['rest', 26]","['rest', 30]","['lalik', -2]","['rest', 26]","['rest', 10]","['rest', 30]","['rest', 26]","['rest', 30]","['rest', 26]","['rest', 22]","['salanova', -2]","['rest', 26]","['rest', 26]","['rest', 16]","['rest', 22]","['rest', 6]","['rest', 6]","['rest', 10]","['rest', 22]","['rest', 22]","['rest', 11]","['rest', inf]","['rest', 22]","['rest', 14]","['rest', 14]","['rest', 22]","['rest', 18]","['rest', 14]","['rest', inf]"
